lat,long,date
26.998,-80.592,2015-02-15
26.999,-81.851,2015-04-02
26.999,-81.119,2015-03-06
26.999,-80.561,2015-05-07
26.999,-80.11,2015-07-09
27.0,-81.836,2015-03-21
27.001,-80.109,2015-04-07
27.002,-97.89,2015-03-23
27.003,-81.846,2015-04-02
27.003,-80.096,2015-04-07
27.004,-97.816,2015-03-12
27.004,-80.118,2015-04-08
27.005,-81.732,2015-02-11
27.005,-80.99,2015-07-15
27.006,-80.098,2015-04-08
27.007,-80.143,2015-04-08
27.008,-80.578,2015-06-25
27.011,-81.665,2015-01-30
27.011,-80.139,2015-01-21
27.013,-81.681,2015-02-12
27.014,-98.896,2015-08-29
27.014,-80.143,2015-07-08
27.015,-80.108,2015-04-08
27.016,-81.015,2015-07-15
27.016,-80.178,2015-02-07
27.018,-80.991,2015-07-15
27.018,-80.122,2015-04-09
27.02,-81.097,2015-01-30
27.022,-82.306,2015-05-02
27.022,-81.876,2015-02-04
27.022,-80.402,2015-04-18
27.024,-81.061,2015-01-04
27.024,-80.392,2015-04-18
27.026,-81.071,2015-01-04
27.028,-97.811,2015-03-27
27.029,-82.301,2015-08-29
27.03,-81.109,2015-03-10
27.031,-82.3,2015-05-02
27.031,-80.623,2015-02-09
27.037,-80.618,2015-02-04
27.037,-80.211,2015-01-19
27.038,-82.305,2015-05-02
27.039,-81.626,2015-03-18
27.04,-80.206,2015-02-23
27.043,-81.276,2015-02-04
27.045,-80.411,2015-01-07
27.046,-81.387,2015-03-06
27.047,-97.654,2015-03-27
27.047,-97.615,2015-03-27
27.047,-81.566,2015-06-25
27.047,-81.55,2015-07-01
27.048,-81.545,2015-06-22
27.048,-81.319,2015-02-12
27.049,-81.517,2015-06-18
27.05,-81.63,2015-03-13
27.05,-81.532,2015-06-30
27.052,-81.54,2015-06-25
27.053,-97.624,2015-03-27
27.053,-81.524,2015-03-05
27.053,-80.434,2015-01-07
27.054,-97.617,2015-03-27
27.054,-81.628,2015-04-09
27.057,-80.43,2015-01-17
27.06,-80.45,2015-01-17
27.062,-80.227,2015-03-20
27.063,-80.239,2015-03-20
27.068,-80.43,2015-01-22
27.07,-80.441,2015-01-22
27.072,-80.627,2015-01-31
27.074,-80.633,2015-01-31
27.077,-81.507,2015-03-18
27.079,-97.675,2015-09-04
27.079,-80.202,2015-03-16
27.085,-81.078,2015-06-29
27.085,-80.653,2015-02-13
27.091,-80.405,2015-05-01
27.094,-80.423,2015-05-01
27.094,-80.217,2015-06-16
27.098,-80.652,2015-04-24
27.104,-80.205,2015-03-18
27.105,-80.416,2015-04-27
27.11,-81.747,2015-02-07
27.113,-99.012,2015-08-21
27.114,-80.418,2015-04-27
27.118,-99.011,2015-08-25
27.119,-81.188,2015-03-12
27.124,-81.151,2015-04-06
27.125,-81.601,2015-05-15
27.126,-80.426,2015-05-11
27.127,-80.416,2015-05-11
27.131,-80.409,2015-03-26
27.133,-81.625,2015-05-15
27.136,-81.606,2015-05-22
27.137,-82.335,2015-03-26
27.137,-81.61,2015-05-15
27.137,-81.606,2015-05-21
27.139,-82.273,2015-06-30
27.139,-82.228,2015-06-30
27.14,-82.351,2015-05-21
27.14,-81.613,2015-05-15
27.14,-80.384,2015-03-30
27.141,-82.34,2015-03-26
27.141,-82.05,2015-01-27
27.144,-81.609,2015-05-08
27.145,-82.027,2015-04-02
27.147,-82.263,2015-06-30
27.147,-82.254,2015-06-30
27.147,-82.233,2015-06-30
27.151,-81.96,2015-05-06
27.153,-81.255,2015-03-18
27.159,-82.289,2015-04-06
27.162,-98.084,2015-05-01
27.162,-82.295,2015-04-10
27.163,-82.29,2015-04-06
27.166,-81.374,2015-05-06
27.168,-82.269,2015-04-10
27.168,-82.151,2015-01-19
27.169,-81.146,2015-03-06
27.17,-82.279,2015-04-10
27.171,-99.195,2015-08-11
27.171,-99.195,2015-08-11
27.173,-82.3,2015-04-09
27.173,-82.278,2015-05-06
27.175,-82.289,2015-04-09
27.177,-82.282,2015-05-15
27.177,-82.264,2015-05-15
27.178,-98.588,2015-02-10
27.178,-81.151,2015-04-22
27.179,-82.462,2015-03-20
27.179,-82.305,2015-05-06
27.18,-82.258,2015-05-28
27.182,-82.268,2015-05-28
27.182,-82.04,2015-05-31
27.183,-82.47,2015-03-20
27.184,-82.019,2015-04-06
27.185,-82.447,2015-03-20
27.19,-82.401,2015-05-07
27.192,-81.674,2015-04-10
27.195,-80.58,2015-03-02
27.197,-81.116,2015-06-04
27.199,-81.127,2015-06-04
27.2,-81.653,2015-02-01
27.206,-80.498,2015-01-04
27.212,-82.176,2015-06-16
27.213,-82.165,2015-06-26
27.215,-82.164,2015-06-25
27.216,-80.725,2015-03-05
27.219,-80.534,2015-03-30
27.22,-82.291,2015-04-15
27.222,-82.171,2015-06-26
27.223,-82.166,2015-07-03
27.224,-80.51,2015-03-30
27.225,-80.527,2015-02-13
27.231,-82.094,2015-01-19
27.233,-80.623,2015-07-08
27.236,-81.799,2015-01-21
27.236,-80.518,2015-02-13
27.244,-81.441,2015-01-22
27.252,-81.01,2015-05-12
27.253,-81.439,2015-01-22
27.259,-97.859,2015-01-27
27.267,-97.848,2015-02-10
27.268,-97.864,2015-01-20
27.27,-97.865,2015-01-29
27.27,-97.861,2015-01-27
27.27,-81.45,2015-02-03
27.272,-97.849,2015-01-30
27.273,-97.878,2015-02-11
27.274,-97.87,2015-01-30
27.274,-97.86,2015-02-10
27.278,-81.274,2015-05-22
27.28,-81.278,2015-05-22
27.282,-81.802,2015-01-30
27.287,-81.28,2015-05-31
27.288,-80.562,2015-08-22
27.29,-81.287,2015-05-10
27.291,-81.147,2015-04-09
27.293,-81.137,2015-04-09
27.297,-98.156,2015-01-30
27.298,-81.912,2015-03-03
27.299,-98.135,2015-01-30
27.301,-81.137,2015-08-06
27.302,-81.922,2015-03-04
27.304,-81.951,2015-03-17
27.308,-97.87,2015-05-19
27.308,-82.359,2015-03-04
27.309,-81.145,2015-08-06
27.31,-81.452,2015-02-11
27.31,-81.146,2015-08-04
27.313,-80.465,2015-08-16
27.313,-80.464,2015-08-16
27.318,-81.136,2015-08-04
27.319,-80.758,2015-04-17
27.319,-80.591,2015-06-30
27.321,-80.598,2015-06-30
27.321,-80.579,2015-06-30
27.323,-80.282,2015-03-20
27.324,-99.033,2015-05-09
27.324,-81.956,2015-03-17
27.329,-82.385,2015-01-30
27.331,-80.28,2015-02-12
27.334,-81.969,2015-03-19
27.335,-81.964,2015-03-17
27.337,-99.045,2015-02-10
27.337,-81.952,2015-03-17
27.338,-99.02,2015-04-30
27.339,-82.002,2015-09-01
27.346,-81.861,2015-03-05
27.346,-80.44,2015-03-05
27.346,-80.311,2015-04-27
27.348,-80.68,2015-03-10
27.349,-80.686,2015-07-20
27.352,-82.529,2015-08-21
27.353,-81.178,2015-03-11
27.357,-99.06,2015-07-31
27.357,-81.172,2015-07-13
27.358,-99.074,2015-07-23
27.358,-81.176,2015-03-06
27.359,-81.607,2015-03-17
27.365,-81.358,2015-05-08
27.37,-81.174,2015-03-16
27.372,-81.34,2015-07-09
27.379,-81.079,2015-09-03
27.384,-82.261,2015-02-23
27.391,-80.453,2015-03-09
27.391,-80.387,2015-04-26
27.401,-81.605,2015-03-16
27.413,-97.928,2015-06-09
27.413,-82.37,2015-01-21
27.416,-82.371,2015-02-12
27.424,-97.623,2015-06-08
27.424,-80.503,2015-01-29
27.426,-81.188,2015-02-13
27.428,-97.936,2015-07-10
27.431,-81.554,2015-05-08
27.432,-97.944,2015-07-13
27.434,-97.712,2015-05-14
27.434,-81.02,2015-03-18
27.436,-81.84,2015-01-19
27.437,-81.558,2015-05-08
27.438,-80.672,2015-06-18
27.46,-80.685,2015-03-10
27.462,-81.572,2015-03-22
27.462,-80.674,2015-03-10
27.463,-80.679,2015-03-10
27.464,-81.561,2015-03-22
27.467,-99.626,2015-07-04
27.467,-81.129,2015-03-19
27.467,-81.127,2015-03-30
27.468,-99.627,2015-05-15
27.47,-99.623,2015-07-17
27.484,-81.15,2015-02-20
27.493,-82.23,2015-06-04
27.493,-82.216,2015-06-30
27.495,-82.24,2015-06-04
27.498,-80.568,2015-07-13
27.499,-97.588,2015-08-13
27.499,-97.588,2015-08-13
27.499,-82.196,2015-07-03
27.5,-82.221,2015-06-30
27.5,-82.177,2015-06-30
27.5,-80.842,2015-03-06
27.502,-80.57,2015-07-14
27.503,-80.574,2015-07-11
27.503,-80.565,2015-07-09
27.508,-82.212,2015-06-30
27.508,-81.412,2015-05-02
27.508,-81.132,2015-04-02
27.509,-81.31,2015-05-31
27.509,-80.574,2015-07-03
27.509,-80.552,2015-04-15
27.51,-81.402,2015-05-02
27.514,-82.23,2015-05-23
27.515,-82.189,2015-06-24
27.522,-80.566,2015-07-01
27.524,-80.565,2015-06-26
27.524,-80.565,2015-06-27
27.524,-80.56,2015-06-25
27.526,-80.567,2015-06-25
27.528,-80.573,2015-06-25
27.53,-80.569,2015-06-09
27.533,-82.192,2015-01-27
27.536,-81.296,2015-05-11
27.539,-82.304,2015-07-20
27.54,-82.18,2015-01-27
27.541,-98.649,2015-03-29
27.541,-82.318,2015-07-20
27.543,-82.175,2015-01-29
27.543,-81.308,2015-05-11
27.544,-82.359,2015-02-19
27.544,-82.186,2015-01-29
27.545,-81.298,2015-05-11
27.545,-81.041,2015-05-11
27.546,-81.307,2015-03-05
27.546,-81.288,2015-05-11
27.546,-81.272,2015-03-05
27.547,-80.97,2015-04-08
27.549,-82.302,2015-07-20
27.549,-80.983,2015-04-08
27.553,-82.329,2015-07-20
27.553,-80.766,2015-01-07
27.554,-81.3,2015-05-11
27.554,-81.296,2015-05-12
27.557,-81.303,2015-03-09
27.557,-81.023,2015-05-11
27.558,-81.26,2015-03-04
27.563,-97.458,2015-06-15
27.565,-81.292,2015-03-13
27.565,-81.034,2015-05-11
27.566,-81.301,2015-03-09
27.567,-81.122,2015-04-02
27.569,-97.972,2015-04-30
27.57,-80.86,2015-03-06
27.575,-81.3,2015-03-09
27.579,-81.261,2015-05-06
27.582,-82.14,2015-02-03
27.582,-81.27,2015-02-12
27.584,-81.122,2015-02-23
27.586,-81.276,2015-05-07
27.586,-81.126,2015-03-12
27.587,-81.883,2015-03-09
27.592,-97.922,2015-04-08
27.595,-80.404,2015-03-18
27.597,-81.277,2015-05-07
27.598,-81.164,2015-02-11
27.602,-81.168,2015-02-20
27.605,-99.524,2015-06-17
27.605,-81.241,2015-05-08
27.607,-81.165,2015-02-11
27.608,-81.155,2015-02-11
27.609,-81.18,2015-02-20
27.611,-81.277,2015-05-04
27.611,-81.17,2015-02-20
27.612,-81.26,2015-05-07
27.614,-99.526,2015-08-21
27.614,-99.526,2015-08-21
27.614,-99.526,2015-08-21
27.614,-99.478,2015-08-12
27.616,-99.514,2015-08-21
27.616,-99.514,2015-08-21
27.616,-99.514,2015-08-21
27.616,-81.25,2015-05-08
27.617,-99.516,2015-04-30
27.617,-98.417,2015-08-30
27.617,-80.555,2015-08-06
27.618,-81.793,2015-06-09
27.62,-99.508,2015-02-25
27.622,-82.06,2015-04-15
27.623,-82.121,2015-07-13
27.623,-82.057,2015-04-22
27.623,-81.296,2015-04-02
27.624,-80.558,2015-08-07
27.624,-80.558,2015-08-07
27.624,-80.558,2015-08-07
27.625,-80.826,2015-04-16
27.627,-82.064,2015-04-10
27.629,-81.208,2015-05-16
27.63,-82.411,2015-05-24
27.63,-81.253,2015-05-08
27.631,-99.881,2015-08-10
27.633,-99.873,2015-08-10
27.637,-82.482,2015-01-22
27.638,-81.324,2015-04-21
27.64,-81.048,2015-06-06
27.64,-80.989,2015-07-02
27.649,-81.283,2015-03-03
27.651,-82.464,2015-01-22
27.651,-82.399,2015-06-30
27.659,-81.231,2015-03-17
27.66,-81.221,2015-03-17
27.661,-81.94,2015-02-03
27.662,-81.286,2015-02-16
27.664,-81.643,2015-01-30
27.667,-81.626,2015-01-30
27.667,-81.589,2015-03-16
27.668,-81.233,2015-03-17
27.669,-82.291,2015-06-25
27.669,-81.927,2015-02-03
27.669,-80.901,2015-07-13
27.671,-81.293,2015-02-16
27.672,-82.523,2015-02-17
27.672,-81.418,2015-07-09
27.674,-82.415,2015-04-01
27.675,-81.352,2015-05-01
27.676,-99.456,2015-04-28
27.677,-80.488,2015-03-15
27.678,-80.477,2015-03-15
27.68,-99.453,2015-05-01
27.681,-80.971,2015-01-30
27.681,-80.913,2015-07-13
27.682,-99.457,2015-04-30
27.682,-99.454,2015-07-03
27.683,-81.334,2015-05-01
27.683,-80.954,2015-04-07
27.688,-99.951,2015-08-25
27.688,-80.825,2015-06-25
27.69,-99.455,2015-05-01
27.691,-81.04,2015-03-19
27.692,-82.296,2015-01-07
27.692,-82.289,2015-01-07
27.692,-81.29,2015-04-15
27.692,-80.819,2015-06-25
27.694,-80.991,2015-01-28
27.695,-80.812,2015-06-30
27.696,-80.98,2015-01-28
27.697,-82.002,2015-03-09
27.697,-80.581,2015-02-24
27.701,-82.295,2015-01-07
27.703,-80.992,2015-01-28
27.703,-80.608,2015-02-24
27.704,-81.002,2015-06-30
27.705,-80.985,2015-06-30
27.705,-80.96,2015-07-01
27.706,-81.288,2015-03-14
27.706,-80.602,2015-02-24
27.708,-80.979,2015-06-30
27.709,-81.249,2015-03-29
27.715,-81.442,2015-05-01
27.715,-81.398,2015-01-08
27.719,-81.331,2015-05-13
27.719,-81.3,2015-03-14
27.72,-81.876,2015-04-10
27.72,-81.594,2015-05-31
27.72,-81.382,2015-01-07
27.721,-81.772,2015-02-13
27.721,-81.318,2015-05-13
27.724,-81.811,2015-01-03
27.724,-81.253,2015-05-28
27.725,-81.33,2015-03-06
27.726,-98.916,2015-03-12
27.727,-82.27,2015-04-04
27.728,-81.809,2015-02-14
27.73,-98.921,2015-03-05
27.734,-81.332,2015-03-06
27.735,-81.087,2015-03-16
27.738,-80.717,2015-04-07
27.739,-81.746,2015-02-11
27.742,-82.433,2015-04-09
27.743,-81.09,2015-03-16
27.745,-81.101,2015-03-16
27.753,-81.639,2015-01-07
27.753,-81.622,2015-02-08
27.756,-81.434,2015-07-05
27.765,-82.032,2015-07-15
27.767,-82.181,2015-03-04
27.767,-81.763,2015-05-08
27.773,-81.756,2015-05-08
27.774,-81.752,2015-04-02
27.778,-81.504,2015-02-18
27.781,-81.022,2015-05-13
27.783,-82.277,2015-04-01
27.784,-81.826,2015-01-07
27.785,-80.903,2015-03-18
27.787,-81.86,2015-06-21
27.789,-82.285,2015-04-01
27.792,-81.037,2015-05-18
27.793,-81.027,2015-05-18
27.794,-80.951,2015-06-24
27.796,-81.854,2015-06-27
27.796,-81.853,2015-05-03
27.8,-81.123,2015-03-05
27.8,-80.944,2015-06-16
27.801,-81.142,2015-03-05
27.804,-81.016,2015-05-27
27.805,-80.97,2015-06-16
27.807,-80.878,2015-06-30
27.808,-82.167,2015-03-18
27.808,-81.167,2015-03-17
27.81,-82.191,2015-03-17
27.811,-97.578,2015-06-09
27.812,-81.674,2015-03-08
27.812,-81.146,2015-03-17
27.813,-97.585,2015-06-09
27.816,-81.164,2015-03-17
27.818,-81.153,2015-03-17
27.819,-97.094,2015-02-08
27.82,-98.077,2015-09-03
27.82,-80.856,2015-06-30
27.822,-81.14,2015-04-07
27.824,-81.331,2015-04-10
27.825,-81.341,2015-04-10
27.826,-80.841,2015-06-30
27.829,-81.147,2015-03-20
27.834,-80.853,2015-06-30
27.836,-80.96,2015-05-04
27.836,-80.953,2015-05-01
27.836,-80.883,2015-06-30
27.836,-80.867,2015-04-01
27.839,-80.54,2015-05-08
27.842,-80.954,2015-05-07
27.843,-80.562,2015-05-08
27.844,-81.137,2015-04-07
27.844,-80.908,2015-04-08
27.844,-80.673,2015-06-09
27.848,-80.925,2015-04-07
27.85,-82.492,2015-08-21
27.851,-80.552,2015-05-08
27.851,-80.537,2015-05-08
27.853,-81.146,2015-02-23
27.854,-80.956,2015-05-07
27.854,-80.575,2015-02-13
27.856,-81.584,2015-02-12
27.856,-81.166,2015-03-06
27.856,-80.565,2015-02-13
27.859,-80.615,2015-06-15
27.86,-81.179,2015-05-21
27.861,-81.177,2015-05-15
27.863,-81.167,2015-05-14
27.864,-98.069,2015-02-26
27.864,-80.534,2015-05-08
27.868,-80.555,2015-05-08
27.875,-98.06,2015-02-26
27.877,-81.443,2015-08-12
27.882,-81.324,2015-05-11
27.886,-97.741,2015-02-08
27.892,-81.005,2015-03-18
27.895,-80.564,2015-06-21
27.896,-82.329,2015-04-25
27.898,-80.736,2015-05-04
27.899,-81.789,2015-03-20
27.899,-81.02,2015-07-22
27.903,-82.154,2015-04-03
27.904,-81.071,2015-03-12
27.911,-81.121,2015-05-01
27.912,-81.097,2015-06-18
27.913,-82.042,2015-02-10
27.914,-81.105,2015-06-24
27.915,-81.031,2015-08-05
27.92,-81.125,2015-05-01
27.92,-81.001,2015-08-05
27.921,-81.119,2015-05-01
27.923,-82.11,2015-05-08
27.923,-81.017,2015-08-05
27.926,-82.126,2015-05-08
27.926,-81.143,2015-05-06
27.932,-82.188,2015-04-24
27.934,-82.494,2015-06-18
27.936,-81.127,2015-05-21
27.937,-81.145,2015-05-06
27.94,-81.028,2015-06-16
27.943,-81.807,2015-03-04
27.944,-81.358,2015-05-08
27.945,-81.013,2015-07-03
27.947,-81.015,2015-06-24
27.949,-81.786,2015-08-05
27.949,-81.015,2015-06-16
27.949,-81.014,2015-06-21
27.95,-81.357,2015-03-18
27.95,-81.016,2015-06-17
27.952,-81.78,2015-08-21
27.953,-81.37,2015-05-08
27.955,-81.175,2015-05-22
27.956,-81.012,2015-06-16
27.958,-81.099,2015-05-07
27.959,-81.447,2015-03-16
27.96,-81.113,2015-05-07
27.961,-81.135,2015-05-22
27.965,-81.055,2015-07-02
27.968,-81.167,2015-05-22
27.969,-81.036,2015-07-02
27.97,-81.061,2015-07-02
27.973,-81.1,2015-04-29
27.973,-81.043,2015-07-02
27.975,-81.045,2015-07-02
27.976,-98.459,2015-08-18
27.976,-98.459,2015-08-18
27.976,-98.458,2015-08-18
27.976,-81.153,2015-03-31
27.977,-81.106,2015-04-29
27.977,-81.085,2015-07-01
27.978,-81.491,2015-03-20
27.978,-81.49,2015-03-17
27.978,-81.484,2015-03-12
27.979,-82.215,2015-06-09
27.98,-81.108,2015-07-01
27.986,-81.154,2015-03-31
27.986,-81.113,2015-07-01
27.987,-81.144,2015-03-31
27.988,-81.065,2015-04-10
27.989,-81.106,2015-07-01
27.99,-81.107,2015-07-01
27.996,-80.986,2015-04-01
27.996,-80.963,2015-05-21
27.998,-81.074,2015-04-10
27.999,-82.394,2015-06-20
28.002,-81.137,2015-04-09
28.004,-81.117,2015-04-09
28.005,-80.984,2015-04-01
28.005,-80.962,2015-03-18
28.006,-80.973,2015-03-18
28.007,-80.589,2015-06-17
28.01,-81.495,2015-06-18
28.012,-80.974,2015-03-05
28.013,-80.929,2015-05-01
28.016,-80.996,2015-03-10
28.016,-80.994,2015-03-05
28.016,-80.945,2015-05-01
28.018,-80.984,2015-03-10
28.024,-80.927,2015-05-01
28.033,-80.918,2015-05-08
28.034,-82.658,2015-08-10
28.036,-80.938,2015-05-08
28.037,-80.905,2015-02-04
28.044,-81.989,2015-08-23
28.044,-81.989,2015-08-23
28.045,-80.915,2015-05-08
28.047,-80.909,2015-05-08
28.048,-81.142,2015-01-21
28.051,-80.929,2015-05-08
28.053,-82.275,2015-07-30
28.057,-80.987,2015-07-08
28.061,-81.017,2015-03-30
28.061,-80.932,2015-05-08
28.063,-81.149,2015-03-14
28.065,-81.148,2015-04-07
28.065,-80.983,2015-06-18
28.066,-81.164,2015-03-14
28.066,-80.951,2015-06-25
28.066,-80.932,2015-04-30
28.067,-82.423,2015-08-12
28.068,-80.711,2015-04-08
28.07,-81.135,2015-04-08
28.07,-80.781,2015-08-07
28.074,-97.956,2015-03-27
28.074,-81.498,2015-06-09
28.074,-81.376,2015-04-08
28.077,-80.93,2015-04-30
28.078,-81.385,2015-04-08
28.078,-81.368,2015-04-08
28.102,-81.047,2015-06-24
28.102,-80.945,2015-04-30
28.106,-80.972,2015-03-12
28.108,-80.952,2015-03-12
28.109,-81.242,2015-03-17
28.109,-81.043,2015-03-05
28.11,-81.031,2015-04-03
28.111,-81.231,2015-03-17
28.12,-80.968,2015-03-12
28.121,-81.02,2015-05-07
28.123,-81.034,2015-05-07
28.13,-81.048,2015-05-07
28.132,-81.018,2015-05-07
28.133,-81.033,2015-05-07
28.14,-97.622,2015-08-24
28.143,-82.171,2015-04-09
28.144,-82.226,2015-05-11
28.175,-96.902,2015-01-25
28.177,-81.909,2015-03-17
28.179,-81.729,2015-01-28
28.182,-82.417,2015-08-12
28.184,-97.423,2015-08-11
28.184,-97.423,2015-08-11
28.195,-97.212,2015-06-01
28.205,-81.095,2015-04-10
28.205,-80.763,2015-05-18
28.207,-99.363,2015-07-06
28.208,-81.949,2015-06-25
28.212,-82.737,2015-08-21
28.229,-97.498,2015-08-25
28.234,-82.205,2015-08-21
28.235,-81.118,2015-06-14
28.242,-80.843,2015-06-24
28.244,-97.358,2015-09-03
28.244,-96.96,2015-08-17
28.245,-82.01,2015-03-10
28.245,-81.998,2015-03-13
28.248,-81.852,2015-04-04
28.249,-81.105,2015-05-29
28.25,-96.96,2015-08-17
28.25,-82.336,2015-05-10
28.258,-96.591,2015-01-28
28.258,-81.127,2015-05-28
28.262,-82.553,2015-05-28
28.263,-82.564,2015-05-28
28.264,-96.583,2015-01-28
28.265,-96.568,2015-01-28
28.284,-81.123,2015-03-17
28.286,-81.112,2015-03-17
28.294,-82.164,2015-05-19
28.294,-81.125,2015-03-17
28.303,-81.126,2015-03-18
28.311,-81.123,2015-02-12
28.313,-81.907,2015-07-09
28.313,-81.139,2015-07-09
28.32,-82.086,2015-04-22
28.323,-81.141,2015-07-09
28.334,-96.981,2015-08-05
28.336,-99.273,2015-07-08
28.337,-100.818,2015-07-18
28.338,-81.954,2015-02-13
28.34,-81.943,2015-02-13
28.342,-82.081,2015-04-08
28.343,-81.718,2015-05-01
28.348,-81.211,2015-03-20
28.362,-82.078,2015-04-08
28.363,-81.099,2015-07-11
28.369,-81.451,2015-05-21
28.371,-97.054,2015-08-15
28.371,-97.054,2015-08-15
28.375,-97.701,2015-02-18
28.385,-81.934,2015-03-31
28.395,-98.885,2015-04-29
28.395,-81.284,2015-07-13
28.399,-99.853,2015-08-17
28.399,-81.913,2015-01-21
28.4,-81.277,2015-07-15
28.401,-81.9,2015-01-21
28.401,-81.275,2015-07-08
28.404,-98.782,2015-01-28
28.404,-81.396,2015-07-13
28.406,-81.729,2015-04-08
28.408,-81.821,2015-03-15
28.417,-80.666,2015-04-11
28.419,-81.209,2015-03-16
28.421,-81.215,2015-03-09
28.423,-80.672,2015-06-19
28.427,-80.672,2015-04-09
28.434,-80.96,2015-04-09
28.435,-81.615,2015-02-12
28.439,-82.052,2015-01-28
28.441,-82.04,2015-01-28
28.443,-80.961,2015-04-09
28.444,-80.951,2015-04-09
28.448,-82.054,2015-01-28
28.45,-80.853,2015-03-18
28.451,-80.935,2015-07-02
28.459,-81.623,2015-02-07
28.462,-81.631,2015-01-29
28.463,-81.635,2015-01-28
28.467,-81.676,2015-03-04
28.468,-81.687,2015-03-03
28.468,-81.68,2015-03-03
28.469,-100.008,2015-08-11
28.472,-81.632,2015-02-11
28.478,-96.952,2015-01-27
28.478,-80.907,2015-03-16
28.481,-98.043,2015-03-29
28.483,-81.549,2015-07-13
28.5,-98.893,2015-03-05
28.501,-98.883,2015-03-05
28.501,-82.211,2015-07-06
28.519,-80.986,2015-03-17
28.524,-80.989,2015-03-18
28.526,-81.0,2015-03-18
28.527,-98.88,2015-06-26
28.528,-99.261,2015-08-03
28.528,-99.254,2015-08-05
28.528,-99.25,2015-08-22
28.528,-99.25,2015-08-22
28.529,-99.262,2015-08-22
28.529,-99.262,2015-08-22
28.529,-99.262,2015-08-22
28.531,-99.26,2015-06-10
28.532,-99.27,2015-06-10
28.533,-99.27,2015-06-02
28.533,-99.254,2015-07-28
28.533,-82.272,2015-03-03
28.534,-99.257,2015-08-04
28.534,-99.248,2015-03-28
28.54,-99.243,2015-03-13
28.544,-82.263,2015-03-03
28.544,-80.571,2015-04-30
28.547,-97.018,2015-02-10
28.55,-82.201,2015-03-30
28.55,-80.58,2015-05-03
28.551,-81.041,2015-04-30
28.556,-97.418,2015-09-03
28.562,-80.681,2015-03-31
28.564,-82.284,2015-08-12
28.564,-82.284,2015-08-12
28.564,-82.264,2015-02-20
28.565,-97.064,2015-08-13
28.566,-80.575,2015-05-31
28.57,-80.693,2015-03-31
28.572,-80.98,2015-06-17
28.575,-82.282,2015-08-12
28.575,-82.282,2015-08-12
28.575,-81.806,2015-03-28
28.576,-100.597,2015-06-02
28.58,-99.779,2015-06-18
28.585,-99.34,2015-02-11
28.586,-80.893,2015-03-18
28.587,-80.886,2015-03-18
28.592,-80.98,2015-06-17
28.593,-82.458,2015-06-01
28.593,-81.042,2015-01-28
28.595,-82.464,2015-06-01
28.596,-81.021,2015-01-28
28.597,-80.872,2015-03-16
28.597,-80.872,2015-05-08
28.598,-97.008,2015-08-14
28.6,-81.049,2015-01-28
28.601,-81.038,2015-01-28
28.602,-80.884,2015-03-18
28.604,-82.565,2015-05-28
28.606,-82.457,2015-06-01
28.606,-82.44,2015-06-01
28.611,-80.726,2015-02-14
28.612,-81.922,2015-03-18
28.614,-82.323,2015-03-04
28.615,-80.901,2015-06-15
28.616,-80.67,2015-06-23
28.617,-80.913,2015-06-15
28.62,-80.906,2015-06-15
28.621,-81.046,2015-03-17
28.623,-99.001,2015-03-13
28.623,-81.035,2015-03-17
28.633,-99.003,2015-03-13
28.633,-82.296,2015-04-06
28.633,-81.949,2015-06-20
28.634,-82.278,2015-04-10
28.636,-81.954,2015-02-13
28.638,-99.947,2015-05-02
28.638,-80.883,2015-01-21
28.641,-82.266,2015-04-10
28.642,-82.276,2015-04-10
28.643,-81.945,2015-04-15
28.645,-97.75,2015-07-15
28.652,-97.72,2015-07-17
28.658,-97.746,2015-08-31
28.658,-80.711,2015-02-16
28.659,-97.757,2015-08-31
28.659,-81.043,2015-03-17
28.666,-80.705,2015-02-16
28.668,-82.532,2015-02-12
28.672,-82.556,2015-03-03
28.683,-82.422,2015-04-03
28.684,-80.967,2015-06-28
28.685,-82.422,2015-01-28
28.687,-82.411,2015-01-28
28.687,-80.924,2015-08-07
28.687,-80.924,2015-08-07
28.687,-80.924,2015-08-07
28.69,-82.425,2015-01-30
28.695,-80.906,2015-05-27
28.696,-80.896,2015-05-27
28.704,-82.437,2015-03-04
28.706,-82.421,2015-03-04
28.719,-81.647,2015-01-08
28.721,-96.977,2015-06-01
28.723,-82.408,2015-02-06
28.724,-81.642,2015-01-08
28.728,-82.379,2015-03-13
28.737,-82.393,2015-03-13
28.738,-82.381,2015-03-13
28.738,-81.5,2015-03-31
28.739,-82.388,2015-03-13
28.745,-81.509,2015-02-13
28.746,-96.164,2015-07-08
28.749,-96.147,2015-07-08
28.75,-96.16,2015-07-08
28.751,-99.82,2015-04-30
28.753,-97.063,2015-08-06
28.773,-82.312,2015-01-29
28.774,-95.774,2015-06-03
28.776,-81.528,2015-01-30
28.786,-82.338,2015-05-04
28.787,-98.734,2015-05-19
28.788,-81.963,2015-06-18
28.788,-81.074,2015-04-03
28.79,-81.099,2015-02-13
28.793,-95.755,2015-02-12
28.794,-82.413,2015-01-27
28.795,-82.412,2015-03-10
28.795,-82.378,2015-05-04
28.795,-81.471,2015-01-21
28.796,-82.423,2015-01-27
28.798,-99.12,2015-02-25
28.799,-82.452,2015-03-30
28.799,-82.447,2015-03-30
28.8,-96.835,2015-03-14
28.801,-95.768,2015-02-12
